Time,phi_r,phi_l,trq_r,trq_l
2.374,1.1109055401001553,-1.1108931495002858,-3.632981228482737,-9.2693957682713
2.375,1.1117782063020263,-1.1117658105593682,-3.635402825451041,-9.272163936692028
2.376,1.1126508725123687,-1.1126384716264077,-3.6378241380688863,-9.274932963770725
2.377,1.113523538731095,-1.1135111327013156,-3.6402451688664144,-9.277702847270941
2.378,1.1143962049581189,-1.114383793784004,-3.6426659203652125,-9.28047358489415
2.379,1.1152688711933543,-1.1152564548743875,-3.645086395114754,-9.28324517436934
2.38,1.1161415374367165,-1.11612911597238,-3.6475065956716457,-9.286017613392426
2.381,1.1170142036881223,-1.1170017770778982,-3.6499265246088624,-9.28879089964207
2.382,1.117886869947487,-1.1178744381908565,-3.6523461845070986,-9.291565030776548
2.383,1.1187595362147291,-1.1187470993111734,-3.654765577959123,-9.294340004428474
2.384,1.1196322024897671,-1.1196197604387672,-3.657184707573831,-9.297115818236179
2.385,1.1205048687725205,-1.1204924215735552,-3.659603575971794,-9.299892469798925
2.386,1.1213775350629096,-1.1213650827154584,-3.6620221857840445,-9.302669956709208
2.387,1.1222502013608555,-1.122237743864397,-3.6644405396536324,-9.305448276537382
2.388,1.1231228676662801,-1.1231104050202916,-3.6668586402389955,-9.308227426834918
2.389,1.1239955339791068,-1.1239830661830652,-3.669276490204239,-9.311007405133456
2.39,1.1248682002992574,-1.1248557273526405,-3.671694092231923,-9.313788208953827
2.391,1.1257408666266573,-1.125728388528942,-3.67411144901881,-9.31656983580827
2.392,1.1266135329612315,-1.1266010497118932,-3.6765285632668765,-9.319352283166165
2.393,1.1274861993029057,-1.1274737109014188,-3.6789454376893147,-9.322135548488607
2.394,1.1283588656516066,-1.1283463720974467,-3.6813620750210267,-9.324919629235666
2.395,1.1292315320072615,-1.1292190332999024,-3.683778477997335,-9.327704522822227
2.396,1.1301041983697986,-1.1300916945087138,-3.6861946493743516,-9.330490226669959
2.397,1.130976864739147,-1.13096435572381,-3.6886105919190393,-9.333276738177362
2.398,1.131849531115236,-1.131837016945119,-3.6910263084027513,-9.33606405470591
2.399,1.132722197497996,-1.1327096781725716,-3.6934418016197106,-9.338852173626877
2.4,1.1335948638873592,-1.1335823394060975,-3.6958570743663515,-9.341641092272972
2.401,1.1344675302832554,-1.1344550006456284,-3.6982721294567424,-9.344430807976616
2.402,1.1353401966856183,-1.135327661891096,-3.700686969715685,-9.347221318032554
2.403,1.1362128630943809,-1.1362003231424342,-3.7031015979772546,-9.3500126197432
2.404,1.137085529509477,-1.137072984399575,-3.7055160170936374,-9.352804710370473
2.405,1.1379581959308414,-1.1379456456624535,-3.7079302299192345,-9.355597587165521
2.406,1.1388308623584091,-1.138818306931003,-3.710344239327735,-9.358391247375383
2.407,1.1397035287921164,-1.1396909682051604,-3.7127580482021267,-9.361185688204827
2.408,1.1405761952318998,-1.1405636294848618,-3.7151716594369564,-9.363980906867912
2.409,1.1414488616776965,-1.1414362907700433,-3.7175850759357396,-9.366776900534418
2.41,1.1423215281294445,-1.1423089520606426,-3.7199983006166413,-9.369573666373542
2.411,1.1431941945870825,-1.1431816133565977,-3.722411336413131,-9.372371201545914
2.412,1.1440668610505496,-1.1440542746578481,-3.7248241862643434,-9.375169503173536
2.413,1.1449395275197856,-1.1449269359643326,-3.7272368531178777,-9.377968568367182
2.414,1.1458121939947312,-1.1457995972759907,-3.729649339940832,-9.380768394226832
2.415,1.1466848604753275,-1.1466722585927647,-3.7320616497086525,-9.383568977835997
2.416,1.1475575269615161,-1.1475449199145942,-3.7344737854057204,-9.386370316242507
2.417,1.1484301934532395,-1.1484175812414215,-3.736885750033677,-9.389172406511557
2.418,1.1493028599504407,-1.1492902425731897,-3.7392975465954157,-9.391975245645012
2.419,1.150175526453063,-1.150162903909842,-3.7417091781178873,-9.394778830678307
2.42,1.151048192961051,-1.1510355652513207,-3.744120647625723,-9.397583158581389
2.421,1.151920859474349,-1.1519082265975724,-3.746531958168569,-9.400388226348289
2.422,1.1527935259929027,-1.1527808879485395,-3.7489431127929986,-9.403194030914241
2.423,1.153666192516658,-1.1536535493041695,-3.7513541145684286,-9.40600056923897
2.424,1.1545388590455612,-1.1545262106644083,-3.7537649665731556,-9.408807838248281
2.425,1.1554115255795594,-1.1553988720292017,-3.756175671889844,-9.411615834830146
2.426,1.1562841921186002,-1.1562715333984963,-3.758586233617093,-9.414424555881732
2.427,1.1571568586626317,-1.1571441947722407,-3.760996654868281,-9.417233998283377
2.428,1.1580295252116029,-1.1580168561503843,-3.763406938757585,-9.420044158875815
2.429,1.1589021917654627,-1.1588895175328737,-3.765817088418827,-9.422855034503987
2.43,1.1597748583241612,-1.1597621789196602,-3.7682271069969837,-9.425666621989672
2.431,1.1606475248876493,-1.160634840310693,-3.770636997641166,-9.428478918137012
2.432,1.1615201914558764,-1.1615075017059233,-3.7730467635157927,-9.43129191972256
2.433,1.1623928580287937,-1.1623801631052997,-3.775456407796368,-9.43410562353028
2.434,1.1632655246063548,-1.1632528245087768,-3.7778659336677514,-9.436920026299523
2.435,1.1641381911885123,-1.1641254859163048,-3.780275344323693,-9.43973512477144
2.436,1.1650108577752172,-1.1649981473278368,-3.7826846429740946,-9.442550915660604
2.437,1.165883524366424,-1.1658708087433256,-3.7850938328339128,-9.445367395678382
2.438,1.1667561909620865,-1.1667434701627242,-3.7875029171348027,-9.44818456149927
2.439,1.1676288575621592,-1.167616131585988,-3.789911899109091,-9.451002409794187
2.44,1.1685015241665968,-1.1684887930130712,-3.7923207820118274,-9.453820937217527
2.441,1.169374190775355,-1.169361454443929,-3.794729569099601,-9.45664014039517
2.442,1.1702468573883895,-1.1702341158785154,-3.797138263640152,-9.45946001594797
2.443,1.1711195240056567,-1.1711067773167887,-3.7995468689185086,-9.462280560473868
2.444,1.1719921906271134,-1.1719794387587035,-3.8019553882200636,-9.46510177055789
2.445,1.1728648572527167,-1.1728521002042172,-3.8043638248502036,-9.467923642767888
2.446,1.1737375238824246,-1.173724761653288,-3.8067721821198077,-9.470746173654893
2.447,1.174610190516195,-1.1745974231058733,-3.8091804633518236,-9.473569359757251
2.448,1.1754828571539868,-1.1754700845619306,-3.8115886718760916,-9.476393197578005
2.449,1.176355523795759,-1.1763427460214197,-3.81399681103283,-9.479217683622418
2.45,1.1772281904414712,-1.1772154074843,-3.8164048841785903,-9.482042814376712
2.451,1.1781008570910831,-1.1780880689505304,-3.8188128946725466,-9.484868586304941
2.452,1.1789735237445556,-1.178960730420071,-3.821220845889389,-9.487694995860563
2.453,1.1798461904018491,-1.179833391892883,-3.8236287412082444,-9.490522039468253
2.454,1.180718857062925,-1.1807060533689278,-3.826036584028036,-9.493349713555574
2.455,1.181591523727745,-1.1815787148481647,-3.828444377745392,-9.496178014515218
2.456,1.1824641903962712,-1.1824513763305582,-3.830852125774559,-9.499006938734727
2.457,1.1833368570684661,-1.1833240378160683,-3.833259831539098,-9.501836482580915
2.458,1.1842095237442927,-1.1841966993046587,-3.8356674984718815,-9.504666642409543
2.459,1.185082190423714,-1.1850693607962919,-3.8380751300108185,-9.50749741454309
2.46,1.1859548571066942,-1.1859420222909325,-3.8404827296135466,-9.510328795314363
2.461,1.1868275237931971,-1.1868146837885432,-3.8428903007337336,-9.51316078100557
2.462,1.1877001904831874,-1.1876873452890893,-3.8452978468502943,-9.515993367924239
2.463,1.1885728571766299,-1.1885600067925344,-3.8477053714433453,-9.518826552331403
2.464,1.18944552387349,-1.1894326682988439,-3.850112877996533,-9.521660330472363
2.465,1.1903181905737332,-1.190305329807984,-3.8525203700183814,-9.524494698594262
2.466,1.1911908572773267,-1.19117799131992,-3.854927851011796,-9.52732965290988
2.467,1.192063523984235,-1.1920506528346175,-3.857335324499642,-9.530165189629646
2.468,1.1929361906944258,-1.1929233143520444,-3.859742794011899,-9.53300130494043
2.469,1.1938088574078662,-1.193795975872166,-3.8621502630822344,-9.53583799501412
2.47,1.1946815241245239,-1.194668637394951,-3.8645577352609304,-9.538675256005124
2.471,1.1955541908443656,-1.1955412989203662,-3.8669652141018105,-9.541513084043274
2.472,1.1964268575673618,-1.196413960448381,-3.8693727031726324,-9.544351475275432
2.473,1.1972995242934799,-1.1972866219789617,-3.871780206051575,-9.547190425799782
2.474,1.1981721910226888,-1.1981592835120782,-3.8741877263194064,-9.550029931700063
2.475,1.199044857754958,-1.1990319450477003,-3.8765952675662287,-9.552869989051388
2.476,1.199917524490257,-1.1999046065857968,-3.879002833401457,-9.555710593927909
2.477,1.2007901912285557,-1.2007772681263376,-3.8814104274349432,-9.558551742366701
2.478,1.2016628579698245,-1.2016499296692924,-3.883818053284616,-9.561393430392876
2.479,1.2025355247140341,-1.202522591214632,-3.886225714582833,-9.564235654020331
2.48,1.2034081914611556,-1.203395252762327,-3.888633414969205,-9.567078409252124
2.481,1.2042808582111602,-1.2042679143123491,-3.891041158086224,-9.569921692059461
2.482,1.2051535249640195,-1.2051405758646698,-3.893448947598337,-9.572765498416985
2.483,1.2060261917197055,-1.2060132374192598,-3.8958567871643166,-9.575609824270167
2.484,1.2068988584781903,-1.2068858989760933,-3.898264680459292,-9.578454665544239
2.485,1.2077715252394468,-1.2077585605351402,-3.9006726311663362,-9.581300018171005
2.486,1.2086441920034476,-1.2086312220963755,-3.903080642979242,-9.584145878047135
2.487,1.2095168587701661,-1.209503883659771,-3.905488719597941,-9.586992241066095
2.488,1.2103895255395756,-1.2103765452253006,-3.9078968647260406,-9.58983910308333
2.489,1.21126219231165,-1.211249206792937,-3.9103050820895646,-9.59268645998022
2.49,1.2121348590863634,-1.2121218683626562,-3.912713375404307,-9.595534307566451
2.491,1.2130075258636903,-1.2129945299344307,-3.915121748409696,-9.59838264168921
2.492,1.2138801926436054,-1.2138671915082355,-3.9175302048520724,-9.60123145815732
2.493,1.2147528594260835,-1.2147398530840468,-3.919938748477087,-9.604080752756559
2.494,1.2156255262111,-1.2156125146618377,-3.922347383042551,-9.606930521269096
2.495,1.2164981929986305,-1.2164851762415854,-3.9247561123210204,-9.609780759459742
2.496,1.2173708597886508,-1.2173578378232648,-3.9271649400887205,-9.61263146308197
2.497,1.218243526581137,-1.218230499406852,-3.9295738701243734,-9.615482627852645
2.498,1.2191161933760657,-1.219103160992324,-3.9319829062245466,-9.618334249512603
2.499,1.2199888601734135,-1.2199758225796558,-3.9343920521929983,-9.62118632375301
2.5,1.220861526973157,-1.220848484168827,-3.9368013118289698,-9.624038846258149
2.501,1.221734193775274,-1.2217211457598118,-3.939210688954501,-9.626891812705427
2.502,1.2226068605797413,-1.222593807352589,-3.9416201873946286,-9.629745218754836
2.503,1.223479527386537,-1.2234664689471373,-3.944029810980518,-9.632599060045226
2.504,1.2243521941956392,-1.2243391305434335,-3.9464395635543754,-9.635453332211926
2.505,1.2252248610070262,-1.2252117921414554,-3.948849448961921,-9.638308030861962
2.506,1.2260975278206763,-1.2260844537411826,-3.9512594710602387,-9.6411631515908
2.507,1.2269701946365692,-1.2269571153425938,-3.9536696337077384,-9.644018689977047
2.508,1.2278428614546821,-1.2278297769456668,-3.956079940784492,-9.646874641601192
2.509,1.2287155282749944,-1.2287024385503829,-3.9584903961638953,-9.649731002011052
2.51,1.2295881950974874,-1.229575100156719,-3.9609010037363905,-9.652587766753832
2.511,1.23046086192214,-1.2304477617646574,-3.9633117673953877,-9.655444931343501
2.512,1.231333528748932,-1.231320423374176,-3.965722691035003,-9.65830249128247
2.513,1.2322061955778438,-1.2321930849852567,-3.968133778578992,-9.661160442092381
2.514,1.233078862408856,-1.2330657465978794,-3.97054503392682,-9.66401877921943
2.515,1.233951529241949,-1.2339384082120244,-3.9729564610188386,-9.666877498160055
2.516,1.234824196077104,-1.234811069827674,-3.9753680637735767,-9.669736594337758
2.517,1.2356968629143021,-1.2356837314448077,-3.977779846138783,-9.67259606321771
2.518,1.2365695297535246,-1.2365563930634087,-3.9801918120524173,-9.675455900195635
2.519,1.2374421965947533,-1.2374290546834565,-3.98260396547334,-9.678316100696968
2.52,1.23831486343797,-1.2383017163049352,-3.98501631035979,-9.681176660110928
2.521,1.2391875302831565,-1.2391743779278261,-3.9874288506801356,-9.684037573816893
2.522,1.2400601971302956,-1.2400470395521115,-3.9898415904055975,-9.686898837171347
2.523,1.2409328639793695,-1.2409197011777744,-3.9922545335185675,-9.689760445536375
2.524,1.241805530830361,-1.2417923628047962,-3.994667684008707,-9.692622394243132
2.525,1.242678197683253,-1.2426650244331618,-3.997081045871593,-9.695484678617413
2.526,1.2435508645380287,-1.2435376860628526,-3.9994946231043538,-9.698347293955884
2.527,1.2444235313946712,-1.2444103476938544,-4.001908419721386,-9.701210235570585
2.528,1.2452961982531645,-1.2452830093261484,-4.004322439735679,-9.704073498728304
2.529,1.2461688651134921,-1.2461556709597197,-4.006736687168913,-9.706937078702992
2.53,1.247041531975638,-1.247028332594553,-4.009151166054185,-9.709800970743187
2.531,1.2479141988395865,-1.2479009942306316,-4.011565880418318,-9.712665170078129
2.532,1.2487868657053218,-1.2487736558679403,-4.01398083431222,-9.715529671952993
2.533,1.2496595325728286,-1.249646317506464,-4.016396031780772,-9.71839447156514
2.534,1.2505321994420915,-1.2505189791461868,-4.018811476874687,-9.721259564101054
2.535,1.2514048663130946,-1.2513916407870953,-4.021227173661506,-9.724124944762318
2.536,1.252277533185825,-1.2522643024291735,-4.023643126207986,-9.726990608711857
2.537,1.2531502000602668,-1.2531369640724073,-4.026059338585521,-9.729856551104556
2.538,1.2540228669364057,-1.2540096257167823,-4.028475814875978,-9.73272276707857
2.539,1.2548955338142276,-1.2548822873622854,-4.030892559168535,-9.735589251777492
2.54,1.2557682006937183,-1.2557549490089004,-4.033309575549886,-9.738456000294669
2.541,1.2566408675748637,-1.2566276106566159,-4.035726868128725,-9.741323007755327
2.542,1.2575135344576502,-1.2575002723054167,-4.038144440995361,-9.744190269219843
2.543,1.2583862013420644,-1.2583729339552905,-4.040562298273253,-9.747057779781896
2.544,1.2592588682280925,-1.2592455956062247,-4.042980444070144,-9.74992553449426
2.545,1.2601315351157216,-1.2601182572582044,-4.045398882518235,-9.752793528415744
2.546,1.2610042020049386,-1.2609909189112178,-4.047817617741126,-9.755661756579375
2.547,1.2618768688957305,-1.2618635805652518,-4.050236653867512,-9.758530213980643
2.548,1.2627495357880847,-1.2627362422202948,-4.0526559950499665,-9.761398895670627
2.549,1.2636222026819885,-1.2636089038763343,-4.055075645422982,-9.764267796607223
2.55,1.2644948695774298,-1.2644815655333579,-4.057495609143382,-9.767136911789745
2.551,1.2653675364743964,-1.2653542271913532,-4.059915890369303,-9.770006236190078
2.552,1.266240203372876,-1.2662268888503085,-4.062336493262479,-9.77287576475492
2.553,1.267112870272857,-1.2670995505102134,-4.064757421985824,-9.775745492429879
2.554,1.2679855371743274,-1.2679722121710553,-4.067178680721574,-9.778615414146133
2.555,1.268858204077276,-1.2688448738328235,-4.069600273641811,-9.781485524820472
2.556,1.2697308709816912,-1.2697175354955057,-4.072022204936145,-9.784355819358792
2.557,1.2706035378875618,-1.270590197159093,-4.074444478792463,-9.787226292657527
2.558,1.2714762047948767,-1.2714628588235728,-4.07686709940441,-9.790096939587642
2.559,1.272348871703624,-1.2723355204889355,-4.079290070973184,-9.792967755012798
2.56,1.2732215386137948,-1.2732081821551704,-4.0817133977050934,-9.795838733797893
2.561,1.2740942055253774,-1.2740808438222668,-4.08413708380858,-9.798709870777467
2.562,1.2749668724383616,-1.274953505490215,-4.086561133503357,-9.801581160785194
2.563,1.2758395393527369,-1.2758261671590043,-4.0889855510031055,-9.804452598622929
2.564,1.276712206268493,-1.2766988288286258,-4.091410340538362,-9.807324179107413
2.565,1.27758487318562,-1.277571490499069,-4.093835506336233,-9.810195897023513
2.566,1.2784575401041083,-1.2784441521703247,-4.096261052633366,-9.813067747152864
2.567,1.2793302070239476,-1.2793168138423834,-4.098686983672121,-9.815939724263838
2.568,1.2802028739451285,-1.280189475515236,-4.101113303692227,-9.818811823108863
2.569,1.2810755408676415,-1.281062137188874,-4.103540016948806,-9.821684038427344
2.57,1.2819482077914772,-1.2819347988632872,-4.105967127691607,-9.824556364954248
2.571,1.2828208747166265,-1.282807460538467,-4.10839464017693,-9.827428797396514
2.572,1.2836935416430804,-1.2836801222144052,-4.110822558673088,-9.830301330473768
2.573,1.2845662085708298,-1.284552783891093,-4.113250887447708,-9.833173958872063
2.574,1.285438875499866,-1.2854254455685217,-4.115679630769635,-9.83604667727698
2.575,1.28631154243018,-1.286298107246683,-4.118108792914212,-9.8389194803515
2.576,1.2871842093617638,-1.28717076892557,-4.120538378169203,-9.841792362761918
2.577,1.2880568762946085,-1.2880434306051738,-4.122968390811435,-9.844665319149074
2.578,1.288929543228706,-1.2889160922854854,-4.125398835134128,-9.847538344149454
2.579,1.2898022101640483,-1.2897887539664987,-4.1278297154273185,-9.85041143237482
2.58,1.2906748771006271,-1.2906614156482066,-4.130261035992744,-9.853284578454906
2.581,1.2915475440384336,-1.2915340773305992,-4.132692801132077,-9.856157776979863
2.582,1.2924202109774618,-1.2924067390136713,-4.135125015144662,-9.85903102253056
2.583,1.2932928779177033,-1.2932794006974149,-4.137557682348693,-9.861904309699142
2.584,1.2941655448591505,-1.2941520623818228,-4.139990807048663,-9.864777633031064
2.585,1.2950382118017958,-1.295024724066888,-4.142424393566805,-9.86765098709243
2.586,1.295910878745632,-1.2958973857526042,-4.144858446220525,-9.87052436641398
2.587,1.2967835456906518,-1.2967700474389643,-4.1472929693435105,-9.873397765548544
2.588,1.2976562126368483,-1.2976427091259612,-4.149727967252441,-9.876271178989722
2.589,1.2985288795842143,-1.2985153708135897,-4.152163444284911,-9.879144601260517
2.59,1.299401546532743,-1.2993880325018416,-4.154599404779334,-9.882018026848943
2.591,1.3002742134824279,-1.3002606941907127,-4.157035853068386,-9.884891450249132
2.592,1.301146880433262,-1.3011333558801956,-4.159472793502033,-9.887764865937674
2.593,1.302019547385238,-1.3020060175702843,-4.161910230418339,-9.890638268357328
2.594,1.3028922143383515,-1.3028786792609734,-4.164348168171056,-9.893511651984602
2.595,1.3037648812925948,-1.3037513409522568,-4.166786611114057,-9.896385011249043
2.596,1.3046375482479622,-1.3046240026441298,-4.16922556360021,-9.89925834058489
2.597,1.3055102152044473,-1.3054966643365855,-4.171665029990282,-9.902131634409534
2.598,1.3063828821620442,-1.3063693260296185,-4.174105014644968,-9.905004887130671
2.599,1.3072555491207472,-1.3072419877232244,-4.176545521931638,-9.907878093149543
2.6,1.30812821608055,-1.308114649417397,-4.178986556217324,-9.910751246856437
2.601,1.3090008830414475,-1.3089873111121326,-4.1814281218755225,-9.913624342624573
2.602,1.3098735500034338,-1.3098599728074252,-4.183870223280167,-9.916497374824957
2.603,1.3107462169665034,-1.3107326345032693,-4.186312864805586,-9.919370337804299
2.604,1.311618883930651,-1.3116052961996614,-4.188756050833749,-9.922243225914071
2.605,1.3124915508958712,-1.3124779578965962,-4.191199785749421,-9.925116033494692
2.606,1.313364217862159,-1.3133506195940692,-4.193644073935982,-9.92798875486145
2.607,1.3142368848295092,-1.314223281292075,-4.196088919782158,-9.930861384336062
2.608,1.3151095517979168,-1.3150959429906113,-4.198534327677149,-9.933733916211617
2.609,1.315982218767376,-1.3159686046896724,-4.200980302016802,-9.93660634479326
2.61,1.3168548857378837,-1.316841266389254,-4.203426847197751,-9.939478664363051
2.611,1.3177275527094343,-1.3177139280893524,-4.205873967614477,-9.942350869189637
2.612,1.3186002196820241,-1.3185865897899633,-4.208321667668703,-9.945222953535003
2.613,1.3194728866556469,-1.3194592514910841,-4.210769951768975,-9.948094911665784
2.614,1.3203455536302988,-1.3203319131927085,-4.213218824314444,-9.950966737808567
2.615,1.3212182206059757,-1.3212045748948356,-4.2156682897160955,-9.953838426212256
2.616,1.3220908875826733,-1.32207723659746,-4.218118352379307,-9.956709971085601
2.617,1.3229635545603875,-1.3229498983005792,-4.2205690167187315,-9.959581366647766
2.618,1.3238362215391133,-1.3238225600041886,-4.223020287155374,-9.962452607119511
2.619,1.3247088885188483,-1.3246952217082866,-4.225472168096099,-9.965323686680224
2.62,1.3255815554995884,-1.3255678834128686,-4.22792466396202,-9.968194599512445
2.621,1.3264542224813276,-1.326440545117931,-4.230377779171538,-9.971065339789662
2.622,1.3273268894640644,-1.3273132068234723,-4.232831518145805,-9.973935901687643
2.623,1.3281995564477944,-1.3281858685294887,-4.235285885313691,-9.976806279359284
2.624,1.3290722234325139,-1.3290585302359776,-4.237740885095235,-9.979676466952625
2.625,1.3299448904182194,-1.3299311919429364,-4.240196521920531,-9.98254645860412
2.626,1.3308175574049075,-1.3308038536503606,-4.242652800218815,-9.985416248445683
2.627,1.3316902243925748,-1.331676515358251,-4.245109724415552,-9.988285830580757
2.628,1.332562891381218,-1.3325491770666025,-4.24756729895058,-9.991155199150095
2.629,1.333435558370834,-1.3334218387754122,-4.250025528248218,-9.994024348223386
2.63,1.3343082253614194,-1.3342945004846802,-4.252484416748618,-9.99689327190286
2.631,1.3351808923529704,-1.3351671621944021,-4.254943968885936,-9.999761964274631
2.632,1.3360535593454859,-1.336039823904577,-4.257404189098153,-10.002630419405776
2.633,1.336926226338962,-1.3369124856152022,-4.25986508182479,-10.00549863137217
2.634,1.337798893333396,-1.337785147326275,-4.262326651504248,-10.008366594219755
2.635,1.3386715603287849,-1.3386578090377954,-4.2647889025810075,-10.011234302000544
2.636,1.3395442273251261,-1.339530470749759,-4.267251839491025,-10.014101748748217
2.637,1.340416894322417,-1.340403132462166,-4.269715466685202,-10.01696892849842
2.638,1.3412895613206552,-1.3412757941750142,-4.2721797886009,-10.019835835266948
2.639,1.342162228319838,-1.3421484558883012,-4.2746448096884215,-10.022702463067555
2.64,1.3430348953199631,-1.3430211176020261,-4.277110534388942,-10.025568805901443
2.641,1.3439075623210281,-1.343893779316188,-4.279576967151587,-10.028434857765195
2.642,1.3447802293230309,-1.3447664410307842,-4.282044112427804,-10.031300612654976
2.643,1.345652896325969,-1.3456391027458139,-4.284511974659106,-10.034166064530373
2.644,1.3465255633298405,-1.346511764461276,-4.286980558296178,-10.037031207372342
2.645,1.3473982303346432,-1.347384426177169,-4.289449867793623,-10.039896035142126
2.646,1.3482708973403752,-1.3482570878934927,-4.291919907595407,-10.042760541792436
2.647,1.3491435643470346,-1.3491297496102446,-4.294390682157126,-10.045624721273205
2.648,1.3500162313546193,-1.3500024113274245,-4.296862195927089,-10.048488567507093
2.649,1.3508888983631278,-1.3508750730450325,-4.299334453355889,-10.051352074442535
2.65,1.351761565372558,-1.351747734763065,-4.301807458898765,-10.054215235981935
2.651,1.3526342323829086,-1.352620396481524,-4.304281217007261,-10.057078046059784
2.652,1.3535068993941775,-1.3534930582004074,-4.306755732133969,-10.059940498563218
2.653,1.3543795664063634,-1.3543657199197154,-4.309231008724579,-10.062802587387681
2.654,1.3552522334194648,-1.355238381639447,-4.311707051241067,-10.06566430644205
2.655,1.35612490043348,-1.3561110433596015,-4.314183864134004,-10.068525649588965
2.656,1.356997567448408,-1.3569837050801778,-4.316661451853613,-10.071386610713692
2.657,1.3578702344642473,-1.3578563668011778,-4.319139818856984,-10.074247183687032
2.658,1.3587429014809966,-1.3587290285225988,-4.321618969590334,-10.077107362351118
2.659,1.3596155684986548,-1.3596016902444417,-4.324098908513108,-10.079967140571512
2.66,1.3604882355172205,-1.3604743519667064,-4.326579640072879,-10.0828265121864
2.661,1.3613609025366928,-1.3613470136893921,-4.329061168722285,-10.085685471030423
2.662,1.3622335695570706,-1.3622196754124998,-4.331543498916344,-10.088544010944453
2.663,1.363106236578353,-1.3630923371360284,-4.334026635105493,-10.091402125734868
2.664,1.363978903600539,-1.363964998859979,-4.336510581738444,-10.09425980923101
2.665,1.3648515706236275,-1.3648376605843504,-4.338995343267068,-10.097117055227672
2.666,1.365724237647618,-1.3657103223091447,-4.3414809241426875,-10.099973857533428
2.667,1.3665969046725095,-1.3665829840343608,-4.343967328811033,-10.102830209931852
2.668,1.3674695716983005,-1.367455645759999,-4.34645456172786,-10.10568610623427
2.669,1.368342238724992,-1.3683283074860597,-4.348942627337618,-10.108541540192967
2.67,1.3692149057525824,-1.3692009692125442,-4.351431530084817,-10.111396505583322
2.671,1.3700875727810715,-1.3700736309394523,-4.353921274420721,-10.114250996195858
2.672,1.3709602398104586,-1.370946292666785,-4.356411864792668,-10.117105005762523
2.673,1.371832906840743,-1.3718189543945423,-4.358903305637595,-10.119958528045494
2.674,1.3727055738719247,-1.372691616122725,-4.3613956014075,-10.122811556789324
2.675,1.373578240904003,-1.373564277851334,-4.3638887565416145,-10.125664085733916
2.676,1.3744509079369776,-1.3744369395803702,-4.366382775484999,-10.12851610861679
2.677,1.3753235749708483,-1.3753096013098345,-4.368877662674262,-10.13136761915125
2.678,1.3761962420056149,-1.376182263039727,-4.371373422553532,-10.134218611069675
2.679,1.3770689090412762,-1.37705492477005,-4.373870059558457,-10.137069078075367
2.68,1.3779415760778349,-1.3779275865008032,-4.376367578125946,-10.139919013877535
2.681,1.378814243115288,-1.3788002482319888,-4.37886598269711,-10.142768412188627
2.682,1.3796869101536366,-1.379672909963606,-4.381365277699769,-10.14561726668011
2.683,1.3805595771928807,-1.3805455716956585,-4.383865467573688,-10.148465571064314
2.684,1.38143224423302,-1.3814182334281453,-4.3863665567441,-10.151313318997788
2.685,1.3823049112740549,-1.382290895161069,-4.388868549646914,-10.154160504183084
2.686,1.3831775783159854,-1.3831635568944307,-4.391371450706576,-10.157007120269846
2.687,1.384050245358812,-1.3840362186282311,-4.393875264353937,-10.159853160932332
2.688,1.3849229124025335,-1.384908880362472,-4.396379995011861,-10.16269861982459
2.689,1.3857955794471524,-1.3857815420971562,-4.398885647104887,-10.16554349060328
2.69,1.3866682464926676,-1.3866542038322827,-4.401392225052229,-10.16838776690442
2.691,1.38754091353908,-1.387526865567854,-4.403899733278226,-10.171231442378733
2.692,1.3884135805863904,-1.3883995273038732,-4.406408176202423,-10.174074510666975
2.693,1.3892862476345968,-1.389272189040339,-4.408917558234387,-10.176916965380116
2.694,1.3901589146837023,-1.390144850777256,-4.411427883788374,-10.179758800150863
2.695,1.3910315817337067,-1.3910175125146242,-4.4139391572847355,-10.18260000860326
2.696,1.39190424878461,-1.3918901742524463,-4.416451383124987,-10.185440584340327
2.697,1.3927769158364134,-1.3927628359907231,-4.418964565722638,-10.188280520981582
2.698,1.3936495828891171,-1.3936354977294583,-4.42147870948015,-10.191119812119721
2.699,1.394522249942722,-1.3945081594686517,-4.42399381880606,-10.19395845135874
2.7,1.3953949169972284,-1.395380821208307,-4.426509898092803,-10.196796432280609
2.701,1.3962675840526375,-1.396253482948425,-4.4290269517464935,-10.19963374848113
2.702,1.39714025110895,-1.3971261446890084,-4.431544984159586,-10.202470393537173
2.703,1.3980129181661665,-1.397998806430059,-4.434063999729014,-10.205306361027466
2.704,1.3988855852242887,-1.3988714681715786,-4.436584002844425,-10.208141644523394
2.705,1.3997582522833159,-1.3997441299135707,-4.439104997895005,-10.210976237585934
2.706,1.4006309193432498,-1.4006167916560361,-4.441626989264855,-10.213810133787796
2.707,1.4015035864040915,-1.4014894533989777,-4.444149981342959,-10.21664332668114
2.708,1.4023762534658408,-1.402362115142398,-4.446673978507276,-10.219475809815517
2.709,1.4032489205285006,-1.4032347768862987,-4.449198985132651,-10.222307576733039
2.71,1.4041215875920712,-1.4041074386306827,-4.451725005596418,-10.225138620983067
2.711,1.4049942546565535,-1.4049801003755524,-4.454252044274355,-10.227968936110823
2.712,1.4058669217219486,-1.4058527621209107,-4.4567801055358345,-10.23079851564518
2.713,1.4067395887882579,-1.4067254238667593,-4.459309193742686,-10.233627353108126
2.714,1.4076122558554822,-1.4075980856131016,-4.461839313259999,-10.23645544202482
2.715,1.4084849229236232,-1.4084707473599387,-4.464370468449029,-10.239282775917559
