Time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,B_phi_r,B_phi_l,B_trq_r,B_trq_l,C_phi_r,C_phi_l,C_trq_r,C_trq_l,D_phi_r,D_phi_l,D_trq_r,D_trq_l,
9.848,0.801767,0.408994,2.06107,-2.34215,0.801772,0.408996,0.885871,-1.65139,0.801771,0.408995,3.65272,-2.11696,0.801769,0.408993,0.914175,-1.66417,
9.849,0.801538,0.411838,1.8463,-2.47653,0.801542,0.41184,0.562425,-1.72595,0.801542,0.411839,2.50477,-1.80466,0.80154,0.411838,1.42272,-2.08776,
9.85,0.801312,0.414654,1.47668,-2.62435,0.801316,0.414656,0.458958,-1.98018,0.801315,0.414655,1.85941,-1.7966,0.801313,0.414654,0.298032,-1.89735,
9.851,0.801087,0.417442,1.27625,-2.76681,0.801091,0.417444,0.393928,-2.1648,0.80109,0.417443,1.53731,-1.85774,0.801089,0.417442,-0.137714,-1.90854,
9.852,0.800865,0.420202,1.1996,-2.88168,0.800869,0.420204,0.394299,-2.32057,0.800868,0.420203,1.40222,-1.95164,0.800866,0.420202,-0.345123,-1.96935,
9.853,0.800645,0.422935,1.49714,-3.09781,0.800649,0.422937,0.0136364,-2.21444,0.800648,0.422936,1.45366,-2.03386,0.800646,0.422934,-0.485509,-1.99144,
9.854,0.800427,0.42564,1.01057,-2.82561,0.800431,0.425642,0.302627,-2.26557,0.80043,0.425641,1.20249,-1.83587,0.800428,0.425639,0.0185462,-2.14159,
9.855,0.800211,0.428318,0.976275,-2.71005,0.800215,0.42832,0.43781,-2.25218,0.800214,0.428319,1.2458,-1.77459,0.800213,0.428317,0.28112,-2.19342,
9.856,0.800053,0.431185,2.8557,-0.659183,0.800057,0.431187,1.94619,-0.0598439,0.800056,0.431186,3.97062,-0.142163,0.800054,0.431184,2.19064,-0.203849,
9.857,0.799896,0.434024,1.6442,-1.33248,0.799899,0.434026,1.35968,-0.998032,0.799899,0.434025,3.436,-1.12272,0.799897,0.434023,1.61624,-1.14889,
9.858,0.79974,0.436834,1.4073,-1.67058,0.799744,0.436836,1.34637,-1.44212,0.799743,0.436835,3.00769,-1.37445,0.799742,0.436834,1.76181,-1.67578,
9.859,0.799586,0.439616,1.23607,-2.00026,0.79959,0.439618,1.06531,-1.72826,0.799589,0.439617,2.41914,-1.51632,0.799588,0.439616,1.01259,-1.76815,
9.86,0.799434,0.442371,0.951417,-2.15571,0.799438,0.442373,1.07548,-2.00144,0.799437,0.442372,1.86767,-1.53043,0.799436,0.44237,0.995077,-2.03076,
9.861,0.799283,0.445098,1.17562,-2.56568,0.799287,0.445099,0.754028,-2.15335,0.799286,0.445098,1.49553,-1.6517,0.799285,0.445097,0.50591,-2.11131,
9.862,0.799134,0.447797,0.954734,-2.65131,0.799138,0.447799,0.656094,-2.2796,0.799137,0.447798,1.27865,-1.72269,0.799135,0.447797,0.169041,-2.12976,
9.863,0.798986,0.45047,0.792465,-2.6778,0.79899,0.450472,0.632509,-2.35628,0.798989,0.450471,1.16801,-1.75944,0.798988,0.450469,-0.0149268,-2.13717,
9.864,0.79884,0.453116,0.739625,-2.72518,0.798843,0.453117,0.600834,-2.40742,0.798842,0.453116,1.07415,-1.78062,0.798841,0.453115,-0.201658,-2.12177,
9.865,0.798695,0.455735,0.774192,-2.78349,0.798699,0.455737,0.57347,-2.43716,0.798698,0.455736,1.02437,-1.79953,0.798696,0.455735,-0.231331,-2.15215,
9.866,0.798615,0.458536,2.42962,-0.523019,0.798619,0.458538,2.14938,-0.114732,0.798618,0.458537,4.01559,-0.113088,0.798617,0.458536,2.64548,-0.437251,
9.867,0.798536,0.46131,1.67925,-1.42961,0.79854,0.461312,1.45976,-1.04282,0.798539,0.461311,3.18469,-1.00201,0.798537,0.461309,1.81743,-1.33235,
9.868,0.798458,0.464056,1.23949,-1.70081,0.798461,0.464057,1.14616,-1.36485,0.79846,0.464056,2.69489,-1.24929,0.798459,0.464055,1.19409,-1.52366,
9.869,0.79838,0.466774,1.03374,-1.97054,0.798384,0.466775,1.01229,-1.66297,0.798383,0.466774,2.21606,-1.39002,0.798382,0.466773,0.867273,-1.73188,
9.87,0.798303,0.469465,0.981491,-2.26003,0.798307,0.469466,0.825954,-1.89236,0.798306,0.469465,1.86305,-1.53907,0.798305,0.469464,0.381748,-1.83349,
9.871,0.798227,0.472129,0.778603,-2.38139,0.798231,0.472131,0.740679,-2.04846,0.79823,0.47213,1.58066,-1.60533,0.798229,0.472128,0.148035,-1.92469,
9.872,0.798152,0.474766,0.828342,-2.57624,0.798156,0.474768,0.628595,-2.17112,0.798155,0.474767,1.39038,-1.69087,0.798154,0.474766,-0.0836903,-1.99907,
9.873,0.798078,0.477377,0.668,-2.59941,0.798081,0.477379,0.628274,-2.24601,0.79808,0.477378,1.22919,-1.69431,0.798079,0.477377,-0.0898451,-2.07669,
9.874,0.798004,0.479962,0.740706,-2.73331,0.798007,0.479964,0.571399,-2.32835,0.798006,0.479963,1.13735,-1.75764,0.798005,0.479962,-0.354603,-2.07279,
9.875,0.797931,0.482522,0.681281,-2.75171,0.797934,0.482523,0.574011,-2.36743,0.797933,0.482522,1.07538,-1.76849,0.797933,0.482521,-0.311802,-2.13004,
9.876,0.797931,0.485255,2.30849,-0.572472,0.797934,0.485257,2.30632,-0.204792,0.797933,0.485256,4.04756,-0.140972,0.797932,0.485255,2.6187,-0.504886,
9.877,0.797931,0.487962,1.73145,-1.5137,0.797934,0.487963,1.36683,-0.995611,0.797933,0.487962,3.3105,-1.03567,0.797932,0.487961,1.58661,-1.28316,
9.878,0.797931,0.490641,1.31135,-1.81627,0.797934,0.490642,1.1034,-1.35083,0.797933,0.490641,2.73341,-1.26336,0.797932,0.49064,1.04019,-1.52654,
9.879,0.797931,0.493293,0.764427,-1.85291,0.797934,0.493295,1.06989,-1.59135,0.797933,0.493294,2.2733,-1.31744,0.797932,0.493293,0.914139,-1.72689,
9.88,0.79793,0.495919,0.960752,-2.23103,0.797934,0.495921,0.811662,-1.79823,0.797933,0.49592,1.96132,-1.49423,0.797932,0.495919,0.294337,-1.78898,
9.881,0.79793,0.498519,0.827353,-2.3767,0.797933,0.49852,0.739057,-1.95723,0.797932,0.498519,1.68867,-1.56869,0.797932,0.498518,0.220059,-1.94556,
9.882,0.79793,0.501093,0.482139,-2.77118,0.797933,0.501094,1.78479,-3.08306,0.797932,0.501093,0.8717,-1.8088,0.797932,0.501092,-0.514352,-2.2374,
9.883,0.79793,0.503641,0.479633,-2.52342,0.797933,0.503642,0.124033,-2.02131,0.797932,0.503641,1.1518,-1.62294,0.797931,0.50364,0.160018,-2.19804,
9.884,0.79793,0.506163,0.993547,-2.74194,0.797933,0.506165,0.132364,-2.04443,0.797932,0.506164,1.28407,-1.73053,0.797931,0.506163,-0.591113,-1.98866,
9.885,0.79793,0.50866,0.646404,-2.57391,0.797933,0.508662,0.489632,-2.10496,0.797932,0.508661,1.56406,-1.74404,0.797931,0.50866,-0.370775,-1.99868,
9.886,0.798011,0.511325,3.88959,-1.12758,0.798014,0.511326,1.80832,-0.0218473,0.798012,0.511325,5.78784,-1.07613,0.798012,0.511324,1.9916,-0.346762,
9.887,0.79809,0.513962,2.16888,-1.50854,0.798093,0.513964,1.2029,-0.710718,0.798092,0.513963,3.92638,-0.976237,0.798092,0.513962,2.78429,-1.45359,
9.888,0.798169,0.516573,0.983337,-1.57414,0.798172,0.516575,1.34251,-1.18633,0.798171,0.516574,2.77151,-1.00146,0.798171,0.516573,0.980143,-1.36393,
9.889,0.798248,0.519159,1.13877,-1.87523,0.798251,0.51916,0.580854,-1.21483,0.79825,0.519159,2.52479,-1.16438,0.798249,0.519158,0.322911,-1.38328,
9.89,0.798325,0.521718,0.889916,-2.08392,0.798328,0.521719,0.822897,-1.54827,0.798327,0.521718,2.01376,-1.26494,0.798326,0.521717,0.114415,-1.59561,
9.891,0.798402,0.524251,0.925184,-2.28267,0.798405,0.524253,0.371731,-1.58551,0.798404,0.524252,1.8915,-1.4245,0.798403,0.524251,-0.551438,-1.73029,
9.892,0.798478,0.52676,1.75593,-2.69846,0.798481,0.526761,-0.0969387,-1.64248,0.79848,0.52676,1.894,-1.60038,0.798479,0.526759,-0.454201,-1.78909,
9.893,0.798553,0.529243,0.554211,-2.39615,0.798556,0.529244,0.536559,-1.88519,0.798555,0.529243,1.43946,-1.49701,0.798554,0.529243,-0.390736,-1.85082,
9.894,0.798627,0.531701,0.473405,-2.34447,0.79863,0.531703,0.60957,-1.90891,0.798629,0.531702,1.61665,-1.54051,0.798629,0.531701,-0.369759,-1.85384,
9.895,0.798701,0.534135,0.106971,-2.22194,0.798704,0.534136,0.973659,-2.02038,0.798703,0.534136,1.18272,-1.39869,0.798702,0.534135,-0.0761509,-1.96615,
9.896,0.798864,0.536728,2.49035,-0.483109,0.798866,0.53673,2.37464,0.0287509,0.798865,0.536729,4.60659,0.00391676,0.798865,0.536728,2.77193,-0.398029,
9.897,0.799024,0.539296,1.64159,-1.26734,0.799027,0.539297,1.63458,-0.778564,0.799026,0.539296,3.67751,-0.756569,0.799026,0.539295,1.92673,-1.17712,
9.898,0.799183,0.541837,1.24433,-1.5286,0.799186,0.541838,1.3415,-1.08539,0.799185,0.541838,2.89846,-0.909778,0.799185,0.541837,1.69696,-1.49908,
9.899,0.799341,0.544353,0.865153,-1.71104,0.799344,0.544355,1.13761,-1.31694,0.799343,0.544354,2.37296,-1.02886,0.799342,0.544353,1.08672,-1.61078,
9.9,0.799497,0.546844,0.243703,-2.00842,0.7995,0.546846,2.21308,-2.16872,0.799498,0.546845,1.26139,-1.18521,0.799498,0.546844,0.782548,-2.02282,
9.901,0.799651,0.549311,0.568868,-2.0831,0.799654,0.549312,0.234954,-1.52776,0.799653,0.549311,1.4522,-1.1999,0.799653,0.54931,0.268291,-1.82888,
9.902,0.799804,0.551752,0.563446,-2.17914,0.799807,0.551753,0.507577,-1.6693,0.799806,0.551752,1.38837,-1.27055,0.799805,0.551752,-0.0257374,-1.82055,
9.903,0.799956,0.554169,0.510005,-2.25164,0.799958,0.55417,0.596015,-1.7852,0.799957,0.554169,1.31981,-1.33452,0.799957,0.554169,-0.200022,-1.85052,
9.904,0.800105,0.556562,0.462514,-2.28816,0.800108,0.556563,0.617128,-1.83707,0.800107,0.556562,1.21878,-1.34755,0.800107,0.556561,-0.143212,-1.91455,
9.905,0.800254,0.558931,1.26188,-2.45379,0.800256,0.558932,0.111234,-1.5942,0.800255,0.558931,3.45216,-1.97699,0.800255,0.55893,-0.728625,-1.63973,
9.906,0.800499,0.561451,3.43638,-0.742327,0.800501,0.561452,1.67666,0.315919,0.8005,0.561452,6.01011,-0.413485,0.8005,0.561451,2.17173,-0.162133,
9.907,0.800741,0.563947,1.82019,-1.39382,0.800744,0.563948,1.07913,-0.626134,0.800743,0.563947,2.67458,-0.495928,0.800742,0.563946,1.33647,-1.05932,
9.908,0.800981,0.566417,1.21792,-1.56265,0.800984,0.566418,0.797836,-0.90167,0.800983,0.566417,2.5391,-0.771502,0.800982,0.566417,0.864807,-1.27208,
9.909,0.801219,0.568863,1.11747,-1.83556,0.801221,0.568864,0.734199,-1.18984,0.80122,0.568863,2.22807,-0.982992,0.80122,0.568862,0.658038,-1.51874,
9.91,0.801454,0.571284,0.689514,-1.92254,0.801457,0.571285,0.673025,-1.38479,0.801456,0.571284,2.05152,-1.13262,0.801455,0.571284,0.0907726,-1.55834,
9.911,0.801687,0.573681,0.561461,-2.0501,0.80169,0.573682,0.673716,-1.55711,0.801688,0.573681,1.69793,-1.19994,0.801688,0.573681,-0.00261676,-1.69333,
9.912,0.801918,0.576054,0.46696,-2.1557,0.80192,0.576055,0.654713,-1.68633,0.801919,0.576055,1.50499,-1.27222,0.801919,0.576054,-0.196031,-1.77181,
9.913,0.802146,0.578404,0.531595,-2.30118,0.802149,0.578405,0.523733,-1.78,0.802147,0.578404,1.27645,-1.34211,0.802147,0.578403,-0.506487,-1.81804,
9.914,0.802372,0.58073,0.364994,-2.30353,0.802375,0.58073,0.526374,-1.82046,0.802373,0.58073,1.34385,-1.39252,0.802373,0.580729,-0.557286,-1.84249,
9.915,0.802596,0.583032,0.497643,-2.38575,0.802598,0.583033,0.55361,-1.87437,0.802597,0.583032,1.35308,-1.44325,0.802597,0.583032,-0.530778,-1.90669,
9.916,0.802924,0.585479,2.22618,-0.545378,0.802927,0.58548,2.48069,-0.0588952,0.802925,0.585479,4.62704,-0.0320148,0.802925,0.585478,2.68998,-0.485646,
9.917,0.803249,0.587901,2.00121,-1.43293,0.803252,0.587902,1.29906,-0.721413,0.80325,0.587901,3.70477,-0.769946,0.803251,0.5879,1.47864,-1.15341,
9.918,0.803571,0.590299,1.73974,-1.72277,0.803573,0.590299,0.682592,-0.915429,0.803572,0.590299,3.37503,-1.01706,0.803572,0.590298,0.729251,-1.31057,
9.919,0.80389,0.592672,1.45636,-1.87142,0.803892,0.592673,0.436892,-1.07169,0.803891,0.592673,3.15205,-1.15768,0.803891,0.592672,0.445319,-1.43963,
9.92,0.804205,0.595023,1.37468,-2.05187,0.804207,0.595023,0.135672,-1.19779,0.804206,0.595023,2.88261,-1.27447,0.804206,0.595022,-0.384224,-1.43034,
9.921,0.804517,0.597349,1.16705,-2.12353,0.80452,0.59735,0.199369,-1.33053,0.804518,0.597349,2.61191,-1.31309,0.804518,0.597349,-0.252531,-1.56169,
9.922,0.804826,0.599653,1.00682,-2.21629,0.804829,0.599653,0.268618,-1.46376,0.804827,0.599653,2.19931,-1.3407,0.804828,0.599652,-0.501648,-1.63617,
9.923,0.805132,0.601933,0.926871,-2.28153,0.805135,0.601934,0.117314,-1.50996,0.805133,0.601933,1.96248,-1.36006,0.805134,0.601932,-0.763982,-1.65451,
9.924,0.805435,0.60419,0.801141,-2.32908,0.805438,0.604191,0.224997,-1.61136,0.805436,0.604191,1.66411,-1.368,0.805437,0.60419,-0.850562,-1.7124,
9.925,0.805735,0.606425,0.691497,-2.31826,0.805737,0.606426,0.111483,-1.60055,0.805736,0.606425,1.58834,-1.36015,0.805737,0.606425,-0.954321,-1.70161,
9.926,0.806148,0.608796,2.70804,-0.606504,0.80615,0.608797,2.23818,0.0850307,0.806149,0.608797,5.11023,-0.0352897,0.806149,0.608796,2.52708,-0.369058,
9.927,0.806556,0.611144,1.77704,-1.20059,0.806558,0.611145,1.2701,-0.51851,0.806557,0.611144,4.16325,-0.62859,0.806557,0.611143,1.50707,-0.954585,
9.928,0.80696,0.613468,1.35056,-1.39996,0.806962,0.613468,0.822607,-0.715713,0.806961,0.613468,3.45952,-0.756882,0.806961,0.613467,0.900795,-1.10764,
9.929,0.80736,0.615768,1.10774,-1.6007,0.807362,0.615769,0.677,-0.942659,0.807361,0.615768,2.88121,-0.876508,0.807361,0.615768,0.424449,-1.26144,
9.93,0.807756,0.618046,0.889422,-1.76335,0.807758,0.618047,0.623857,-1.14169,0.807757,0.618046,2.50747,-0.996467,0.807758,0.618046,0.134706,-1.40427,
9.931,0.808149,0.620301,0.700877,-1.87256,0.808151,0.620302,0.491517,-1.26295,0.808149,0.620301,2.19524,-1.06779,0.80815,0.6203,-0.131089,-1.49141,
9.932,0.808537,0.622533,0.641099,-1.98539,0.808539,0.622534,0.396925,-1.36885,0.808538,0.622533,2.01999,-1.14922,0.808538,0.622533,-0.486265,-1.53884,
9.933,0.808921,0.624743,0.743651,-2.14219,0.808923,0.624744,0.288826,-1.481,0.808922,0.624743,1.68203,-1.21664,0.808922,0.624743,-0.722593,-1.62568,
9.934,0.809302,0.626931,0.779862,-2.21749,0.809304,0.626932,0.106629,-1.50637,0.809303,0.626931,1.7384,-1.28479,0.809303,0.626931,-0.828495,-1.66604,
9.935,0.809679,0.629097,0.814666,-2.28072,0.809681,0.629098,0.000608235,-1.53651,0.809679,0.629097,1.73836,-1.33877,0.80968,0.629097,-1.1146,-1.6606,
9.936,0.810176,0.631391,3.46365,-0.864643,0.810178,0.631392,1.82004,0.0990645,0.810176,0.631391,5.47345,-0.148076,0.810177,0.631391,2.32944,-0.412979,
9.937,0.810668,0.633663,1.72707,-1.19765,0.81067,0.633663,0.993695,-0.449169,0.810668,0.633663,4.31645,-0.626228,0.810669,0.633662,1.26417,-0.90891,
9.938,0.811155,0.635911,1.46119,-1.41993,0.811157,0.635912,0.560181,-0.645062,0.811155,0.635911,3.67035,-0.769898,0.811156,0.635911,0.481237,-1.02654,
9.939,0.811637,0.638138,1.2862,-1.61353,0.811639,0.638138,0.332718,-0.825306,0.811638,0.638138,3.15283,-0.881414,0.811638,0.638137,0.125452,-1.17138,
9.94,0.812115,0.640342,1.10733,-1.78656,0.812117,0.640342,0.262098,-1.01748,0.812115,0.640342,2.69789,-0.988014,0.812116,0.640341,-0.254603,-1.29853,
9.941,0.812587,0.642523,0.972759,-1.93259,0.812589,0.642524,0.154336,-1.16832,0.812588,0.642523,2.34492,-1.08172,0.812589,0.642523,-0.598228,-1.39833,
9.942,0.813055,0.644683,0.884387,-2.04849,0.813057,0.644684,0.0465888,-1.27979,0.813056,0.644683,2.09114,-1.15795,0.813057,0.644683,-0.855889,-1.47608,
9.943,0.813519,0.646822,0.818226,-2.13737,0.813521,0.646822,-0.0163546,-1.36811,0.813519,0.646822,1.9055,-1.2178,0.81352,0.646821,-1.04615,-1.53714,
9.944,0.813977,0.648939,0.771232,-2.20228,0.813979,0.648939,-0.059576,-1.43236,0.813978,0.648939,1.77384,-1.26146,0.813979,0.648939,-1.18104,-1.58245,
9.945,0.814432,0.651035,0.739292,-2.24623,0.814433,0.651035,-0.0876439,-1.47551,0.814432,0.651035,1.68676,-1.2908,0.814433,0.651034,-1.27102,-1.61351,
9.946,0.815014,0.653251,2.93419,-0.685893,0.815016,0.653252,2.08967,0.093392,0.815014,0.653251,5.41219,-0.0707899,0.815015,0.653251,2.47801,-0.400756,
9.947,0.81559,0.655445,1.85286,-1.20454,0.815592,0.655446,1.02087,-0.42905,0.815591,0.655445,4.24251,-0.577321,0.815591,0.655445,1.2944,-0.905845,
9.948,0.816161,0.657618,1.42418,-1.40757,0.816163,0.657618,0.601792,-0.633643,0.816161,0.657617,3.55021,-0.718449,0.816162,0.657617,0.5926,-1.04676,
9.949,0.816726,0.659768,1.17965,-1.59631,0.816728,0.659768,0.364428,-0.823504,0.816726,0.659768,3.02308,-0.841341,0.816727,0.659768,0.0587175,-1.16972,
9.95,0.817285,0.661897,1.01899,-1.76525,0.817287,0.661897,0.208712,-0.992949,0.817286,0.661897,2.61259,-0.951966,0.817287,0.661897,-0.356117,-1.28093,
9.951,0.817839,0.664005,0.903891,-1.90968,0.817841,0.664005,0.0971026,-1.13737,0.81784,0.664005,2.29197,-1.04813,0.81784,0.664004,-0.679281,-1.37808,
9.952,0.818388,0.666091,0.818426,-2.02802,0.818389,0.666092,0.0144855,-1.25526,0.818388,0.666091,2.04455,-1.12799,0.818389,0.666091,-0.928078,-1.45923,
9.953,0.81893,0.668157,0.754938,-2.1208,0.818932,0.668157,-0.0463783,-1.34731,0.818931,0.668157,1.8583,-1.19111,0.818931,0.668157,-1.11466,-1.52374,
9.954,0.819468,0.670202,0.707429,-2.18936,0.819469,0.670203,-0.0876399,-1.41582,0.819468,0.670202,1.72253,-1.23785,0.819469,0.670202,-1.24362,-1.57312,
9.955,0.82,0.672227,0.673175,-2.23681,0.820001,0.672227,-0.113953,-1.46355,0.82,0.672227,1.62876,-1.27011,0.820001,0.672226,-1.33033,-1.60757,
9.956,0.820668,0.674364,2.93396,-0.73282,0.820669,0.674364,2.12911,0.0467231,0.820668,0.674364,5.42307,-0.104226,0.820669,0.674364,2.48016,-0.44695,
9.957,0.821329,0.67648,1.78464,-1.20882,0.821331,0.67648,1.04888,-0.44669,0.821329,0.67648,4.19,-0.57296,0.82133,0.676479,1.26035,-0.919155,
9.958,0.821984,0.678574,1.32641,-1.40059,0.821985,0.678575,0.634781,-0.647322,0.821984,0.678574,3.46963,-0.704389,0.821985,0.678574,0.565972,-1.05691,
9.959,0.822632,0.680648,1.05311,-1.58093,0.822634,0.680648,0.421531,-0.839226,0.822632,0.680648,2.91335,-0.819645,0.822633,0.680648,0.0580767,-1.18197,
9.96,0.823273,0.682701,0.874909,-1.74216,0.823275,0.682701,0.27003,-1.00503,0.823274,0.682701,2.48336,-0.922784,0.823275,0.682701,-0.324848,-1.295,
9.961,0.823909,0.684733,0.695028,-1.8772,0.82391,0.684734,0.258043,-1.16923,0.823909,0.684733,2.0992,-1.01041,0.82391,0.684733,-0.573243,-1.41182,
9.962,0.824538,0.686746,0.598953,-1.9863,0.824539,0.686746,0.132336,-1.27701,0.824538,0.686745,1.83858,-1.08115,0.824539,0.686745,-0.802217,-1.49099,
9.963,0.82516,0.688738,0.500295,-2.0742,0.825162,0.688738,0.131254,-1.38486,0.82516,0.688737,1.62559,-1.14266,0.825162,0.688737,-0.986567,-1.55927,
9.964,0.825777,0.69071,0.418446,-2.13256,0.825778,0.69071,0.121884,-1.45911,0.825777,0.690709,1.45095,-1.1787,0.825778,0.690709,-1.02572,-1.62637,
9.965,0.826387,0.692662,0.355927,-2.16418,0.826389,0.692662,0.113697,-1.50355,0.826387,0.692662,1.33172,-1.19647,0.826388,0.692661,-1.01242,-1.67074,
9.966,0.827141,0.694719,2.63313,-0.711926,0.827143,0.694719,2.48286,-0.074195,0.827141,0.694719,5.12332,-0.0763536,0.827142,0.694718,2.76463,-0.541515,
9.967,0.827888,0.696755,1.29239,-1.14418,0.827889,0.696755,1.62876,-0.603274,0.827888,0.696755,3.69287,-0.507479,0.827889,0.696755,1.62463,-1.02343,
9.968,0.828627,0.698771,0.756371,-1.31497,0.828628,0.698771,1.18257,-0.801478,0.828627,0.698771,2.9077,-0.623905,0.828628,0.698771,1.00732,-1.18345,
9.969,0.829358,0.700767,0.568806,-1.47515,0.82936,0.700767,0.7189,-0.9278,0.829358,0.700767,2.46871,-0.727757,0.82936,0.700767,0.45364,-1.26637,
9.97,0.830083,0.702743,0.396974,-1.61777,0.830084,0.702743,0.691212,-1.09948,0.830083,0.702743,2.06207,-0.820472,0.830084,0.702742,0.256554,-1.38411,
9.971,0.8308,0.704699,0.215605,-1.76112,0.830802,0.704699,0.703688,-1.2579,0.8308,0.704699,1.69811,-0.927185,0.830801,0.704699,-0.237105,-1.4768,
9.972,0.83151,0.706636,0.975182,-1.92111,0.831511,0.706636,-0.0119322,-1.24378,0.83151,0.706635,2.85308,-1.05289,0.831511,0.706635,-0.780133,-1.46456,
9.973,0.832213,0.708553,1.60842,-2.15774,0.832214,0.708553,-0.124906,-1.4034,0.832213,0.708553,2.37959,-1.24891,0.832214,0.708552,-1.6597,-1.60815,
9.974,0.832909,0.710451,0.677853,-2.08811,0.83291,0.710451,0.040229,-1.42032,0.832909,0.710451,1.72228,-1.16838,0.83291,0.71045,-0.77998,-1.83577,
9.975,0.833598,0.71233,0.561223,-2.08103,0.833599,0.71233,-0.0933224,-1.43317,0.833597,0.71233,1.327,-1.14959,0.833599,0.712329,-1.07609,-1.66339,
9.976,0.834438,0.714306,2.813,-0.630121,0.834439,0.714306,2.37233,-0.00230554,0.834438,0.714305,5.20876,0.0380261,0.834439,0.714305,2.73156,-0.455508,
9.977,0.83527,0.716262,1.66978,-1.00428,0.835272,0.716262,0.936529,-0.376139,0.83527,0.716261,4.20493,-0.341744,0.835271,0.716261,1.18975,-0.787083,
9.978,0.836094,0.718198,1.14172,-1.1294,0.836095,0.718198,0.656152,-0.560522,0.836094,0.718198,3.42917,-0.43034,0.836095,0.718198,0.580691,-0.896588,
9.979,0.836909,0.720115,0.833328,-1.22592,0.836911,0.720115,0.549379,-0.706449,0.836909,0.720115,3.00076,-0.501494,0.83691,0.720115,0.410318,-1.02044,
9.98,0.837717,0.722013,0.505256,-1.33917,0.837718,0.722013,0.571354,-0.866671,0.837716,0.722013,2.32131,-0.586933,0.837718,0.722012,0.0407599,-1.139,
9.981,0.838516,0.723892,2.00428,-1.76528,0.838517,0.723892,-0.23375,-1.05557,0.838516,0.723891,2.38944,-0.880635,0.838517,0.723891,-0.730244,-1.3393,
9.982,0.839307,0.725752,-0.072835,-1.55907,0.839309,0.725752,0.256324,-1.10099,0.839307,0.725752,1.89681,-0.804661,0.839308,0.725751,-0.464969,-1.34879,
9.983,0.840091,0.727593,0.122706,-1.61518,0.840092,0.727593,0.33549,-1.16509,0.84009,0.727593,1.68716,-0.833715,0.840092,0.727593,-0.508788,-1.39284,
9.984,0.840866,0.729416,0.311242,-1.6826,0.840868,0.729417,0.149535,-1.19085,0.840866,0.729416,1.65025,-0.879849,0.840867,0.729416,-0.782022,-1.41539,
9.985,0.841634,0.731221,0.28635,-1.72283,0.841635,0.731221,0.133898,-1.23407,0.841634,0.731221,1.4894,-0.907936,0.841635,0.731221,-0.93236,-1.44362,
9.986,0.842561,0.733115,2.66291,-0.364564,0.842562,0.733115,2.70798,0.112952,0.842561,0.733114,5.53054,0.26307,0.842562,0.733114,3.26047,-0.288956,
9.987,0.843479,0.734989,1.51924,-0.802909,0.84348,0.73499,1.29601,-0.306668,0.843478,0.734989,4.19,-0.154072,0.84348,0.734989,1.64103,-0.676899,
9.988,0.844387,0.736845,0.97239,-0.980952,0.844389,0.736845,0.863179,-0.497725,0.844387,0.736845,3.28677,-0.292215,0.844388,0.736845,1.0387,-0.839661,
9.989,0.845287,0.738683,1.38285,-1.16404,0.845288,0.738683,0.237002,-0.569979,0.845287,0.738682,4.59445,-0.553535,0.845288,0.738682,0.188717,-0.882572,
9.99,0.846177,0.740502,0.739172,-1.33036,0.846179,0.740502,0.166518,-0.801796,0.846177,0.740501,1.883,-0.533496,0.846179,0.740501,-0.221715,-1.07802,
9.991,0.847059,0.742302,0.520584,-1.44689,0.84706,0.742303,0.161756,-0.9391,0.847059,0.742302,1.77137,-0.643602,0.84706,0.742302,-0.479938,-1.19163,
9.992,0.847932,0.744085,0.352974,-1.54339,0.847933,0.744085,0.115538,-1.05017,0.847932,0.744085,1.49855,-0.729403,0.847933,0.744085,-0.677536,-1.28241,
9.993,0.848796,0.74585,0.874603,-1.62826,0.848797,0.74585,-0.296817,-1.03579,0.848796,0.74585,3.07515,-0.913699,0.848797,0.74585,-1.07954,-1.26299,
9.994,0.849651,0.747597,0.365265,-1.71604,0.849653,0.747598,-0.103342,-1.19844,0.849651,0.747597,0.889054,-0.850561,0.849653,0.747597,-1.1738,-1.39747,
9.995,0.850498,0.749327,0.118104,-1.69604,0.8505,0.749327,0.222595,-1.25019,0.850498,0.749327,0.742573,-0.830059,0.850499,0.749327,0.051757,-1.53799,
9.996,0.851512,0.751138,2.61985,-0.442086,0.851513,0.751138,2.65127,0.0214177,0.851512,0.751138,5.05355,0.219107,0.851513,0.751138,2.74066,-0.32338,
9.997,0.852516,0.75293,1.3728,-0.833538,0.852517,0.75293,1.26369,-0.364429,0.852515,0.75293,3.91411,-0.182439,0.852517,0.75293,1.44139,-0.698095,
